"id","village_name","district_id"
"4627","GOPANJI","27"
"4628","SOPO","27"
"4629","MISSION","27"
"4630","BANISTER","27"
"4631","KUSALA","27"
"4632","FULETI","27"
"4633","CHIPWAIRA","27"
"4634","KHISIMISI I","27"
"4635","KACHIPAPA","27"
"4636","KEREMESI","27"
"4637","CHIPWAIRA II","27"
"4638","GALAUZA","27"
"4639","MASANZA","27"
"4640","NYAMBIRO","27"
"4641","MATCHADO","27"
"4642","KHOKO","27"
"4643","NELSO","27"
"4644","BOMOLA","27"
"4645","KANDIERO","27"
"4646","MKWIRO","27"
"4647","IMFAILONDA","27"
"4648","KANJUNI I","27"
"4649","KANJUNI II","27"
"4650","MATCHAYA","27"
"4651","NGWINDINGWINDI","27"
"4652","BINZI","27"
"4653","CHINGONDO I","27"
"4654","CHINGONDO II","27"
"4655","MANDERE","27"
"4656","MBETA","27"
"4657","BELLO","27"
"4658","MPHONDE","27"
"4659","MAKWINJA","27"
"4660","THABWA I","27"
"4661","TULUSIDA","27"
"4662","NYAMDEKA","27"
"4663","BASIYAO","27"
"4664","THABWA II","27"
"4665","PALAFINI","27"
"4666","CHISANTHI","27"
"4667","MPHONDE II","27"
"4668","KALIGWEMBE","27"
"4669","CHIMWALA","27"
"4670","KADZUWA","27"
"4671","NSIMBU","27"
"4672","FRECK","27"
"4673","KABONA","27"
"4674","KAFUMPHE","27"
"4675","MPHAMBA","27"
"4676","KANDUMBA","27"
"4677","NDAMERA","27"
"4678","MONZYENTI","27"
"4679","SAINI","27"
"4680","ZENGA","27"
"4681","NKHWANGWA","27"
"4682","NYAIKA","27"
"4683","KHISIMISI II","27"
"4684","MFITIZALIMBA","27"
"4685","BIYALA","27"
"4686","MZAMVA","27"
"4687","KAMPINGA","27"
"4688","MTEMADALA","27"
"4689","KHUMBENI","27"
"4690","BAPTON II","27"
"4691","MWANANGWAKO","27"
"4692","LUCIANO","27"
"4693","BALE","27"
"4694","YOHANE","27"
"4695","ZUZE","27"
"4696","CHAPOMOKA","27"
"4697","MIRISAU","27"
"4698","DINYERO","27"
"4699","MPHANDAUZI","27"
"4700","NZANGAYA","27"
"4701","CHIKAFA","27"
"4702","MPOZA","27"
"4703","SALABENI","27"
"4704","KHUNDU","27"
"4705","THUMBI","27"
"4706","KANTHUNKAKO","27"
"4707","NTIBULA","27"
"4708","OGALASI","27"
"4709","KUWALABANGO","27"
"4710","JACKSON","27"
"4711","KULIMA II","27"
"4712","OFFICE","27"
"4713","KASWIMBO","27"
"4714","MPONYA","27"
"4715","ALUFANDIKA","27"
"4716","MTALIKA","27"
"4717","DAZANI","27"
"4718","NYAKAPYAZI","27"
"4719","MCHIMIKA","27"
"4720","FALAO","27"
"4721","MAFUTA","27"
"4722","SOZA","27"
"4723","ALINDIYANI","27"
"4724","KATOMBA","27"
"4725","YONASI","27"
"4726","THOMASI","27"
"4727","KENASON","27"
"4728","PHALLAFIN II","27"
"4729","MOSES I","27"
"4730","CHINKANGO","27"
"4731","CHAMWAKA","27"
"4732","CHIFUNDO","27"
"4733","BILLEY","27"
"4734","BAERA","27"
"4735","MONZANI","27"
"4736","CHOMBE","27"
"4737","BEKA II","27"
"4738","MAILOSI","27"
"4739","CHAONAINE","27"
"4740","FALAMENGA","27"
"4741","SIMITON","27"
"4742","MANASE","27"
"4743","CHIMPHAMBANA","27"
"4744","MIKUKHUZA","27"
"4745","KULETI","27"
"4746","ALUFASI","27"
"4747","KANCHOKAPO","27"
"4748","MASAKAIRA","27"
"4749","RHODA","27"
"4750","MELO","27"
"4751","MATEYU","27"
"4752","CHAMBOKO","27"
"4753","MBWAZI","27"
"4754","JESINAWO","27"
"4755","LENOSI","27"
"4756","MALIKO","27"
"4757","LONECK","27"
"4758","MEJA","27"
"4759","CHINYAMA","27"
"4760","TSAMBA","27"
"4761","ANDALANDE","27"
"4762","PAIVA II","27"
"4763","PHAZI","27"
"4764","DAITON","27"
"4765","BUTIZA","27"
"4766","CHIKADZA","27"
"4767","AKUWANENERA","27"
"4768","KANTENGA","27"
"4769","ZWUWAU","27"
"4770","FUNGULANI","27"
"4771","DWALITI","27"
"4772","SANDE","27"
"4773","VIDA","27"
"4774","BANJA","27"
"4775","SUWALI","27"
"4776","FAITI","27"
"4777","KALIZA","27"
"4778","SEMBA","27"
"4779","KUTAMA","27"
"4780","KAITANO","27"
"4781","KANDIYERO","27"
"4782","BOKOSENI","27"
"4783","MSINJA","27"
"4784","NYAMANDE","27"
"4785","MULENGA","27"
"4786","MATEKENYA","27"
"4787","NYANGU","27"
"4788","ALONI","27"
"4789","CHIMTUMBIRA","27"
"4790","ALUVANESI","27"
"4791","KALULU II","27"
"4792","BENIFORD","27"
"4793","NAMIRAZI","27"
"4794","NCHANCHA","27"
"4795","WALLASI","27"
"4796","WILLICK","27"
"4797","NKHANGA","27"
"4798","KALUSA","27"
"4799","CHAVUNDA","27"
"4800","GINDIYONI","27"
"4801","BUTIZA II","27"
"4802","NSENZI","27"
"4803","ZIDA","27"
"4804","TSATAKWAWA","27"
"4805","CHIKAMPONYA","27"
"4806","KUNYINDA","27"
"4807","GAMERA","27"
"4808","CHOKHA","27"
"4809","GONYO","27"
"4810","CHETUWAME","27"
"4811","STOPE","27"
"4812","CHITSANTHI","27"
"4813","MATUMBA","27"
"4814","MALUSETA","27"
"4815","CHALIKHA","27"
"4816","DUNALESI","27"
"4817","CHIBISA","27"
"4818","MWANAKAKULA","27"
"4819","KHULEYA","27"
"4820","NAMDELU","27"
"4821","CHIPONDWA","27"
"4822","FODYA","27"
"4823","STEVA","27"
"4824","MELLO I","27"
"4825","CHABAKA","27"
"4826","TALABUKA II","27"
"4827","OSIMANI","27"
"4828","VULANDE","27"
"4829","NKHAZIWABABA","27"
"4830","CHIPANGANO","27"
"4831","NTHOBWA","27"
"4832","WIYASONI","27"
"4833","ALIKUTETI","27"
"4834","ANTONY","27"
"4835","CHIMPANG'OMBE","27"
"4836","NTHOBWA II","27"
"4837","NKHAKAMIRA","27"
"4838","JULIUS","27"
"4839","LEONARD II","27"
"4840","NKHACHE","27"
"4841","VUMBE","27"
"4842","KWADEKA","27"
"4843","UBALEWANGALAMBA","27"
"4844","DZENJE","27"
"4845","SIMION","27"
"4846","ZWAKU","27"
"4847","DZENJE II","27"
"4848","KAFUKIZA","27"
"4849","SOKOSI","27"
"4850","NYAMPEZA","27"
"4851","NTONDEZA","27"
"4852","SITALA","27"
"4853","MALUWA","27"
"4854","BAUTI","27"
"4855","FOSTER","27"
"4856","CHAUKA","27"
"4857","NESI","27"
"4858","KALUWA","27"
"4859","SWAKAYI","27"
"4860","MADOGO","27"
"4861","NTHAMBO","27"
"4862","MPINGANJIRA","27"
"4863","KACHINGWE","27"
"4864","CHITENGO","27"
"4865","ZAMUMTIMA","27"
"4866","KALU","27"
"4867","SAIZI","27"
"4868","ZUZE II","27"
"4869","KAMOTO","27"
"4870","SHADRICK","27"
"4871","MACHOKOLA","27"
"4872","CHIRWA","27"
"4873","LEONARD I","27"
"4874","TOGO","27"
"4875","ALUFAYI","27"
"4876","UTUMBE","27"
"4877","DILIZE","27"
"4878","MIKITHAYO","27"
"4879"," LAITON II","27"
"4880","LAITON","27"
"4881","MAGALASI","27"
"4882","TIMOTI","27"
"4883","NYAMATCHERENGA","27"
"4884","MAGASO","27"
"4885","STIVIN","27"
"4886","MATENGAMBIRI","27"
"4887","CHIDAMPHA","27"
"4888","NTANGA","27"
"4889","SANDE II","27"
"4890","NTHEPEYA","27"
"4891","FOLLY","27"
"4892","MISONGWE","27"
"4893","SAGALETI","27"
"4894","MISONGWE II","27"
"4895","MAGAWA","27"
"4896","JANUARY","27"
"4897","PHEPA","27"
"4898","PANADZA","27"
"4899","JAMES III","27"
"4900","GWEMANI","27"
"4901","NSANGWE","27"
"4902","KAYENDANDIWO","27"
"4903","LUPIYA","27"
"4904","MTENGOMWADULA","27"
"4905","BIZECK","27"
"4906","NKANDALA","27"
"4907","IZEKE","27"
"4908","FOLLE","27"
"4909","CHIDAPHA","27"
"4910","PATSALAPAPI","27"
"4911","ANDISEN","27"
"4912","GONTHA","27"
"4913","MOSES","27"
"4914","KUMWEMBE","27"
"4915","MULAMBALA","27"
"4916","KAMOGA","27"
"4917","KAMCHIRA","27"
"4918","NKHEMUZANI","27"
"4919","MLEZA","27"
"4920","MWANAKAKULA II","27"
"4921","JANKEN","27"
"4922","NYASA","27"
"4923","KHOFATI","27"
"4924","DANNIEL","27"
"4925","GONDA II","27"
"4926","NSUDZULA","27"
"4927","SAMUEL","27"
"4928","CHAIMA","27"
"4929","PHILLIP","27"
"4930","METAMVINITSA","27"
"4931","EZELESI","27"
"4932","SAINDI","27"
"4933","CHINYAMA II","27"
"4934","NGALU II","27"
"4935","WASHENI","27"
"4936","THONJE II","27"
"4937","LAPOZO","27"
"4938","TSAMBETA","27"
"4939","MPHOMBA","27"
"4940","CHAKUMANIKA II","27"
"4941","BWEMBA","27"
"4942","JIPSON","27"
"4943","MOSES III","27"
"4944","CHINDOKO II","27"
"4945","SYMON","27"
"4946","MAITON","27"
"4947","CHIPONDENI","27"
"4948","NSANJAMA","27"
"4949","TCHALE I","27"
"4950","VIYAWO","27"
"4951","NJANJE","27"
"4952","KALAVINA","27"
"4953","THANGATA","27"
"4954","JUWANISI","27"
"4955","NYANKALIZI","27"
"4956","BAULENI","27"
"4957","MITROZO","27"
"4958","JOGO","27"
"4959","MASAITE","27"
"4960","MANGOZI","27"
"4961","MINIKOLUZA","27"
"4962","KUYERI","27"
"4963","JULY","27"
"4964","TIMOTI II","27"
"4965","KADULIRA","27"
"4966","JUNGE","27"
"4967","BAPUTON","27"
"4968","GANIZANI","27"
"4969","EDSON","27"
"4970","CHALUMA","27"
"4971","CHIMBEMBE","27"
"4972","WOLOSONI","27"
"4973","MWANTOMA","27"
"4974","KUDZANJI","27"
"4975","MISI","27"
"4976","LIMISON","27"
"4977","PULENI","27"
"4978","GOLAVANTA","27"
"4979","HOLLAND","27"
"4980","KANZINGE","27"
"4981","MASHILINGA","27"
"4982","JIMU","27"
"4983","JELIET","27"
"4984","NTAMVANA","27"
"4985","MAGAYAKOTO","27"
"4986","CHIKHOSI","27"
"4987","JAETI","27"
"4988","NCHIZAMBALAME","27"
"4989","BUTEZA","27"
"4990","AEMA","27"
"4991","TROPENCE","27"
"4992","EDWARD","27"
"4993","STAMELE","27"
"4994","AMBASO","27"
"4995","SIPIYASONI","27"
"4996","CHIDIKHA","27"
"4997","CHITUWI","27"
"4998","NKHUMBA","27"
"4999","NYERERE","27"
"5000","CHALIMBA","27"
"5001","MACHILIKA","27"
"5002","SAMSON","27"
"5003","SIYAKHUDZA","27"
"5004","LOCK","27"
"5005","LYSON","27"
"5006","BILLIAT","27"
"5007","CHONZI","27"
"5008","GANADI","27"
"5009","BEGI","27"
"5010","MALIKOPO","27"
"5011","KHAKI","27"
"5012","MALIKOPO II","27"
"5013","DYABU","27"
"5014","MPASANJEZI","27"
"5015","BOKHO","27"
"5016","TCHUZI","27"
"5017","UBALE","27"
"5018","CHIBADZA","27"
"5019","FRACTION","27"
"5020","CHAYA","27"
"5021","LEONARD III","27"
"5022","MPINGANJIRA II","27"
"5023","VIZE","27"
"5024","MODA","27"
"5025","CHIUTALE","27"
"5026","GOGO","27"
"5027","NJOBVUYALEMA","27"
"5028","KADO","27"
"5029","CHANG'AMBIKA","27"
"5030","KUWERENGA","27"
"5031","MAGWIRO","27"
"5032","AMIDEYO","27"
"5033","BINYA","27"
"5034","LACKSON","27"
"5035","VICTOR","27"
"5036","JEKETE","27"
"5037","SELIYENI","27"
"5038","NJUZI","27"
"5039","JAMES","27"
"5040","MISANJO","27"
"5041","ALEFA","27"
"5042","CHITSIPO","27"
"5043","JAMU","27"
"5044","TITAME","27"
"5045","MAKANDE","27"
"5046","NGABU TRADING CENTRE","27"
"5047","ADD RESIDENCE","27"
"5048","KALIZA","27"
"5049","KAMBALE","27"
"5050","MAKANDE TRADING CENTRE","27"
"5051","MALEMIA","27"
"5052","MARKET","27"
"5053","MCHACHA","27"
"5054","MIDIUM DENSITY","27"
"5055","MISONGWE","27"
"5056","MPHAMBA","27"
"5057","NGABU ADD","27"
"5058","NGABU HOSPITAL","27"
"5059","NGABU SEC SCHOOL","27"
"5060","NGABU TRADING","27"
"5061","ROMAN CATHOLIC MISSION","27"
"5062","SANDE","27"
"5063","SEMBA","27"
"5064","BILE","27"
"5065","STESHA","27"
"5066","TAIMU","27"
"5067","HETALA","27"
"5068","BRESTER","27"
"5069","NDUNA","27"
"5070","FOMBE","27"
"5071","LEVISON","27"
"5072","LOZA","27"
"5073","ALEFA","27"
"5074","MCHACHA II","27"
"5075","SABISTONI","27"
"5076","KALIYOTI","27"
"5077","WILE","27"
"5078","MKUZI","27"
"5079","ALIGUNDIYA","27"
"5080","NTHANKI","27"
"5081","NSONA","27"
"5082","ADOLESI","27"
"5083","JOHN II","27"
"5084","HOLANDE","27"
"5085","KADZINJE","27"
"5086","BLACK","27"
"5087","CHATALA","27"
"5088","MISHILINI","27"
"5089","CHINGAMUKA","27"
"5090","KANYEZE","27"
"5091","SANDE","27"
"5092","MAILOSI","27"
"5093","MASANDUKO","27"
"5094","BIYASI","27"
"5095","NELIYO","27"
"5096","PAKHALAWO","27"
"5097","JEJE","27"
"5098","JIMU","27"
"5099","KALOTI","27"
"5100","KADYAMBA","27"
"5101","TAFUNSAKO","27"
"5102","MASANDUKO II","27"
"5103","CHAPITA","27"
"5104","CHOKWE","27"
"5105","CHIPWEPWETE","27"
"5106","BILIATI","27"
"5107","EDISONI","27"
"5108","NKHULA","27"
"5109","WILIYAMU","27"
"5110","MPHAMBANULA","27"
"5111","WILLEY","27"
"5112","ALINGUNDIYA","27"
"5113","THANKI","27"
"5114","DOLESI","27"
"5115","LEVISONI","27"
"5116","DICKSONI","27"
"5117","KAFAKOMBA","27"
"5118","KAHOMBE","27"
"5119","NKAKANG'OMA","27"
"5120","KANDALE","27"
"5121","PAMCHOMBO","27"
"5122","WILLISONI","27"
"5123","ALIKULETI","27"
"5124","MISASI","27"
"5125","KAPIKILA","27"
"5126","KHUKHUMBA","27"
"5127","STASHER","27"
"5128","BILLEY","27"
"5129","ANOLD KANAVENTI","27"
"5130","MITHAPHA JUMA","27"
"5131","PETRO MASTER","27"
"5132","DOLOFE LOVE","27"
"5133","MELESONI STEFANO","27"
"5134","MEDISONI JIMU","27"
"5135","LANGWANI","27"
"5136","EFREMU","27"
"5137","LUWESI","27"
"5138","SEMUSE","27"
"5139","JESSEY","27"
"5140","LIYANI","27"
"5141","HARISON","27"
"5142","JORODANI","27"
"5143","MWANAWANJOBVU","27"
"5144","MAFIYOZI","27"
"5145","CHIMBUTO","27"
"5146","NKHUNGULU","27"
"5147","CHIPHUPHU","27"
"5148","MBWEZA","27"
"5149","CHILINDINE","27"
"5150","AKHUTANJERE","27"
"5151","MAINDE","27"
"5152","CHANZENZA","27"
"5153","JOLIJI","27"
"5154","KHUNGUBWE","27"
"5155","NAMBAYA","27"
"5156","NDOMELA","27"
"5157","MNSONTHE","27"
"5158","NTCHIBWI","27"
"5159","MATABWA","27"
"5160","CHIPOLE","20"
"5161","KAPALAMULA","20"
"5162","CHILANGA","20"
"5163","LABANA","20"
"5164","MBAISA","20"
"5165","MASAPULA","20"
"5166","DC'S LINES","20"
"5167","DRIMP HOUSES","20"
"5168","FORESTRY HOUSES","20"
"5169","HOSPITAL HOUSES","20"
"5170","CHIRADZULU TRADING CENTRE","20"
"5171","CHIWALO","20"
"5172","WITIKA","20"
"5173","IMEDI","20"
"5174","NAKHULE","20"
"5175","KHOROMANA","20"
"5176","LWANA","20"
"5177","KHUMBUNYA","20"
"5178","MAGOMBO","20"
"5179","HALALA","20"
"5180","KAMBWIRI","20"
"5181"," NTENJELA","20"
"5182"," MWENDAYEKHA","20"
"5183","SALIRA","20"
"5184","NKHUBVINDA","20"
"5185","CHINGUWO","20"
"5186","MALUWA","20"
"5187","CHIKAONDA","20"
"5188"," NYALUGWE I","20"
"5189","NYALUGWE II","20"
"5190","NTWEYA","20"
"5191","SAPALA","20"
"5192","KAZEMBE","20"
"5193","LIMBANI","20"
"5194"," MONJEZA","20"
"5195"," NJOLOMOLE","20"
"5196"," MASAKIRA","20"
"5197","MVONYE","20"
"5198"," KWATANI","20"
"5199","MURIYA","20"
"5200","MBENDERA","20"
"5201"," LIPALAMA","20"
"5202"," NAMATHIYA","20"
"5203"," LITUNI","20"
"5204"," HIMANYA","20"
"5205","MUWA","20"
"5206","THUMBULU","20"
"5207","NAMAKHWIRI","20"
"5208","WASHANI","20"
"5209","SAPUWA","20"
"5210"," NACHUMA","20"
"5211"," CHETA","20"
"5212"," NAWANI","20"
"5213","NKOLIMBO","20"
"5214"," NAMPOTA","20"
"5215"," CHITUTA","20"
"5216"," MALELE","20"
"5217","SINGANO","20"
"5218"," MULOZI","20"
"5219"," MBANGA","20"
"5220","CHIMATIRO","20"
"5221","NKONDE","20"
"5222","TAIBU","20"
"5223","KALIYA","20"
"5224","MWENYALI","20"
"5225","MKANDA I","20"
"5226","MAGRETA","20"
"5227"," MULIVA","20"
"5228","MPAPATHO","20"
"5229","MUYELE","20"
"5230","NKUMBIRA","20"
"5231","CHONGWA","20"
"5232"," NSOKANYA","20"
"5233","MADULIRA","20"
"5234"," MALENGA","20"
"5235","SAMUEL","20"
"5236"," MPIRA","20"
"5237"," KAMALA","20"
"5238","NKUMBA","20"
"5239","CHITOPA","20"
"5240","MPANDA","20"
"5241"," MALIRO","20"
"5242","ZEMBELEKO","20"
"5243"," MAGODI","20"
"5244","NKANDA II","20"
"5245","HOROWANYA","20"
"5246"," LIKOBVO","20"
"5247","PHANDUWA","20"
"5248","MPOTO","20"
"5249"," NAMIGOTI","20"
"5250","MAMBO","20"
"5251","THURUWA","20"
"5252"," MATEYU","20"
"5253","MISANJO","20"
"5254","TAIMU","20"
"5255","MUHASUWA","20"
"5256"," NSELEMA","20"
"5257","CHIWAYULA","20"
"5258"," KUMANO","20"
"5259","NKUMBUWA","20"
"5260","ROBERT","20"
"5261","KAJAWO","20"
"5262","NGWALE","20"
"5263","CHIMOMBO","20"
"5264"," MAZINGA","20"
"5265","NANGWIYA","20"
"5266","ONGA","20"
"5267","CHING'AMBA","20"
"5268","POTANI","20"
"5269","MSIYA","20"
"5270","SANGANO","20"
"5271","MBULE","20"
"5272","MPONDA","20"
"5273","MULOKOTE","20"
"5274","SADIKI","20"
"5275","MALUWA","20"
"5276","MLUNGU","20"
"5277","JONASI ","20"
"5278","THAWANI","20"
"5279","NJELEMBA","20"
"5280","BAMUSI","20"
"5281","CHIWALA","20"
"5282","MASALA","20"
"5283","NKWAILA","20"
"5284","MASI","20"
"5285","MALUWA III","20"
"5286","MAKHUSU","20"
"5287","KALONGA","20"
"5288","SWATI","20"
"5289","CHISOWILE","20"
"5290","MPUMILA","20"
"5291","KAWANJILA","20"
"5292","CHINGOLI","20"
"5293","GOLDEN","20"
"5294","MAANJALA ","20"
"5295","MALINDI","20"
"5296","JOHN LULNGA","20"
"5297","KUMITETE","20"
"5298","CHIMPESA ","20"
"5299","CHINYAMULA","20"
"5300","CHIKAGWIRE","20"
"5301","NGWELERO","20"
"5302","MPASA","20"
"5303","CHAPOLA","20"
"5304","CHIWEWE","20"
"5305","MULINGA","20"
"5306","MITHIKO","20"
"5307","CHANGWIYA","20"
"5308","JANUARY","20"
"5309","NAMUTHAKONI","20"
"5310","MASAMBA","20"
"5311","NKOOLA","20"
"5312","NGWALE","20"
"5313"," NGALAWESA","20"
"5314","KAPYOLA","20"
"5315","CHANGAMILE","20"
"5316","NAWANI","20"
"5317","SITIMA","20"
"5318","KASANI","20"
"5319"," NAMATHIKA","20"
"5320","MKWAILA","20"
"5321"," KUKHUMULA","20"
"5322","KAMALA","20"
"5323"," NYANDULE","20"
"5324","NKHONGOZO","20"
"5325","RABANA","20"
"5326"," MPHEPO","20"
"5327","CHILUMPHA","20"
"5328","MANGWERE","20"
"5329"," LINYAMA","20"
"5330"," MWINJIRO I","20"
"5331"," MG'UNDA","20"
"5332","NAMAHALA","20"
"5333","KONELIWA","20"
"5334"," NKHANJE","20"
"5335","MUKIWA","20"
"5336","MUNYAPA","20"
"5337","MPHAYA","20"
"5338","SABOLA","20"
"5339","N'TWEYA","20"
"5340"," CHIKOPA","20"
"5341","LIKHOMO","20"
"5342","MWINJIRO LL","20"
"5343"," BANDAWE","20"
"5344"," NAMLAKU","20"
"5345","MAISON","20"
"5346","LIKHOKO","20"
"5347","NAKUBA","20"
"5348","KALOMBOLA","20"
"5349","MAKWINJA","20"
"5350","CHITERA","20"
"5351","MTEBO","20"
"5352","SAYENDA","20"
"5353","JIMUSONI","20"
"5354","NANKHWALA","20"
"5355","GOLDEN","20"
"5356","MJAGAJA","20"
"5357","BANDULA","20"
"5358","NTALIKA","20"
"5359","SALIHERA","20"
"5360","KAVINA","20"
"5361","KENANI","20"
"5362","MBENJELE","20"
"5363","GVH ZAYELENGELA","20"
"5364","EDWARD","20"
"5365","LIKHULA","20"
"5366","MWITHA","20"
"5367","NDALAMA","20"
"5368","LIKAKA","20"
"5369","NAMVENYA","20"
"5370","MALINGA","20"
"5371","NG'OMBA","20"
"5372","MAKAWA","20"
"5373","MULUMBE","20"
"5374","SAMUDEI","20"
"5375","MIHAVA","20"
"5376","NJAYA","20"
"5377","MAWUWA","20"
"5378","NSOMELA","20"
"5379","KAUMBETA","20"
"5380","SUMAYILI","20"
"5381","GANIZA","20"
"5382","GVH LUNA","20"
"5383","NSUNGWI","20"
"5384","CHELEWANI","20"
"5385","TESULA","20"
"5386","MAKALANI","20"
"5387","KAZIMENYANI","20"
"5388","MALAVI","20"
"5389","BENI","20"
"5390","BENI II","20"
"5391","CHILAMBE","20"
"5392","KAYENDA","20"
"5393","MTCHIMWA","20"
"5394","KALIYA ","20"
"5395","KAZEMBE","20"
"5396","KHWINJIWA","20"
"5397"," MASAMBICHI","20"
"5398","CHIOTCHA","20"
"5399"," MASO","20"
"5400","CHIMPERE","20"
"5401"," NANTOWA","20"
"5402","BEYA","20"
"5403","MATOPE","20"
"5404","MPENDA","20"
"5405","MWETWEWA","20"
"5406","NTULUMBWA","20"
"5407","MALIMUSI","20"
"5408"," NG'OMBE","20"
"5409","CHABWERA","20"
"5410","KHONGOLO","20"
"5411","MWENYEDAWA","20"
"5412"," MPIRANGWE","20"
"5413","NGILENGILE","20"
"5414","NGOLEKA","20"
"5415","NAMANCHO","20"
"5416","CHIKUMBA","20"
"5417","CHINSEU","20"
"5418"," KHAMULA","20"
"5419","MAKOLIJA","20"
"5420","MANJOMO","20"
"5421"," NALANKU","20"
"5422","NDALA","20"
"5423","SIMIKA","20"
"5424","CHIDZALO","20"
"5425","MANYAZI","20"
"5426","CHILALA","20"
"5427"," CHISASIKO","20"
"5428","NINOWA","20"
"5429"," KAUJOLE","20"
"5430","MAKALUKA","20"
"5431"," CHIYAMBE","20"
"5432"," MTEMANYAMA","20"
"5433","CHIMBALANGA","20"
"5434","SITIMA","20"
"5435","NAMBAZO","20"
"5436","MWNGALA","20"
"5437","CHIPOLOPOLO","20"
"5438"," MTAKHALA","20"
"5439","MKAWEKA","20"
"5440","NALIPA","20"
"5441","NANDOLO","20"
"5442","MPHAMBE","20"
"5443","CHIMIMBA","20"
"5444","LABANA","20"
"5445"," MKAGULA","20"
"5446","CHISAWO","20"
"5447","LIWUNDI","20"
"5448","KHUNGULA","20"
"5449","KWITAMANDA","20"
"5450","LOBENI","20"
"5451"," KABVINA","20"
"5452"," NTHENDA","20"
"5453","MAJAWA","20"
"5454"," NAPULU","20"
"5455"," MAKATANJE","20"
"5456","MKHWELEPA","20"
"5457","MTEMBO","20"
"5458","MAKUBA","20"
"5459"," NDALAMA","20"
"5460","KHELENGEZA","20"
"5461","SALIMU","20"
"5462","MKOMANYAM","20"
"5463","MPULUKA","20"
"5464"," NANGWIYA","20"
"5465","NTCHILIKO","20"
"5466","MTALIKA","20"
"5467","MTUPANYAMA","20"
"5468"," BALUWA","20"
"5469","CHANJE","20"
"5470","CHIKWIRI","20"
"5471","CHIMTENGO","20"
"5472","JALASI","20"
"5473","KILOWE","20"
"5474"," KHANYEPA","20"
"5475","MAKWITI","20"
"5476","NKHWAYI","20"
"5477","MKOLOKOSA","20"
"5478"," MOLA","20"
"5479"," MTETEMERA","20"
"5480","MULAVIWA","20"
"5481","MULOLO","20"
"5482"," NYAMBALO","20"
"5483","NAMULU","20"
"5484","SELEMANI","20"
"5485","BALALA","20"
"5486","CHAKWIYA","20"
"5487","CHILUMBA","20"
"5488","KOHOLA","20"
"5489","KWACHA","20"
"5490","MKUMBA","20"
"5491","MULIPA","20"
"5492","NSULUPI","20"
"5493","MPIRA","20"
"5494","MANJOLO","20"
"5495","CHITAWO","20"
"5496","KADANGWE","20"
"5497","KAMBALAME","20"
"5498","MUHEYA","20"
"5499","MTAMBA I","20"
"5500","MASULI","20"
"5501","CHIKAIKA","20"
"5502","MKWANDA","20"
"5503","MALOYA","20"
"5504","WALALA","20"
"5505","KHWIRIPA","20"
"5506","NKOWASENGA","20"
"5507","KABAMBE","20"
"5508","KAZOMBE","20"
"5509","GVH MATUTA","20"
"5510","UMALI ","20"
"5511","KABANGO","20"
"5512","MOYA","20"
"5513","NTALIKA ","20"
"5514","MATUTA II","20"
"5515","NSIYA","20"
"5516","NSAMBO","20"
"5517","KACHEPA","20"
"5518","NGOLANGA","20"
"5519","KIKA ","20"
"5520","NTALIKA I","20"
"5521","MANDINDI","20"
"5522","BWANAISA","20"
"5523","MJAMBE","20"
"5524","MATCHOMBE","20"
"5525","MPOCHERA","20"
"5526","CHITAMBULI","20"
"5527","KALUNGWE","20"
"5528","CHIKWANA ","20"
"5529","NSANJA","20"
"5530","GLASTEN","20"
"5531","UNDI II","20"
"5532","NANJALA","20"
"5533","NAMKWENYA","20"
"5534","NKANDA","20"
"5535","NKUCHILA","20"
"5536","BULA","20"
"5537","NKONGA","20"
"5538","SULUMBA","20"
"5539","NSONGLO","20"
"5540","MWENYE II","20"
"5541","MPILA","20"
"5542","CHILAMBE","20"
"5543","MOTHIWA","20"
"5544","NAMOTO","20"
"5545","JUMBE","20"
"5546","CHILAMBE II","20"
"5547","NATHANANA","20"
"5548","KAJAWO","20"
"5549","GUMLIRA","20"
"5550","NALUSO","20"
"5551","LAZARO","20"
"5552","SUMANI I","20"
"5553","NTANYIWA","20"
"5554","CHATHA","20"
"5555","NTONYA","20"
"5556","NDEGE","20"
"5557","MPITA","20"
"5558","SUMANI II","20"
"5559","MATUMULA ","20"
"5560","NANYANGA","20"
"5561","MLAMBULO","20"
"5562","MILEPA","20"
"5563","CHIMIMBA","20"
"5564","MANGUWO","20"
"5565","MLESO","20"
"5566","MAKANJE","20"
"5567","M'BWANA","20"
"5568","MLEMA","20"
"5569","MATALALA II","20"
"5570","NTAUCHILA","20"
"5571","NCHOCHOLO","20"
"5572","MASANGANO","20"
"5573","MTUPANYAMA","20"
"5574","KANDOJE ","20"
"5575","NJUZI","20"
"5576","KANYONG'O","20"
"5577","LIKALANJE","20"
"5578","LIMULA","20"
"5579","MASIKINI","20"
"5580","TAPALA ","20"
"5581","MKWAMBA","20"
"5582","NYAMA","20"
"5583","MKWEPU","20"
"5584","ANDASONI","20"
"5585","MATAKA","20"
"5586","MKWATULA","20"
"5587","NTHAMBI","20"
"5588","MKWATEUWONE","20"
"5589","NJILIMA","20"
"5590","MKWEVA","20"
"5591","MSIKITA","20"
"5592","NJELEMBA","20"
"5593","ADAM YAKINI","20"
"5594","MALIKA","20"
"5595","CHINGOLI","20"
"5596","NYAMULA ","20"
"5597","NKATCHA","20"
"5598","KWELANI","20"
"5599","KAZEMBE","20"
